stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
736,736,4804 MANCHACA/FRONTIER,Southwest corner of MANCHACA and FRONTIER - Farside,30.223743,-97.792347,,http://www.capmetro.org/gismaps/stops/736.html,,,,0
737,737,5000 MANCHACA/JONES,Northwest corner of MANCHACA and JONES - Nearside,30.220975,-97.794067,,http://www.capmetro.org/gismaps/stops/737.html,,,,0
739,739,5322 MANCHACA/INVERNESS,Southwest corner of MANCHACA and INVERNESS - Farside,30.217803,-97.795995,,http://www.capmetro.org/gismaps/stops/739.html,,,,0
740,740,5532 MANCHACA/STASSNEY,Northwest corner of MANCHACA and STASSNEY - Nearside,30.216058,-97.797163,,http://www.capmetro.org/gismaps/stops/740.html,,,,0
742,742,5720 MANCHACA/WHITESTONE,Southwest corner of MANCHACA and WHITESTONE - Mid-Block,30.214391,-97.799519,,http://www.capmetro.org/gismaps/stops/742.html,,,,0
743,743,6212 MANCHACA/BERKETT,Northwest corner of MANCHACA and BERKETT - Nearside,30.210671,-97.803629,,http://www.capmetro.org/gismaps/stops/743.html,,,,0
744,744,6372 MANCHACA/BERKELEY,Northwest corner of MANCHACA and BERKELEY - Nearside,30.208952,-97.804711,,http://www.capmetro.org/gismaps/stops/744.html,,,,0
745,745,6514 MANCHACA/MILES,Northwest corner of MANCHACA and MILES - Nearside,30.207078,-97.80593,,http://www.capmetro.org/gismaps/stops/745.html,,,,0
746,746,MANCHACA/WILLIAM CANNON SW CORNER,Southwest corner of MANCHACA and WILLIAM CANNON - Mid-Block,30.202031,-97.807163,,http://www.capmetro.org/gismaps/stops/746.html,,,,0
750,750,MANCHACA/WILLIAM CANNON SE CORNER,Southeast corner of MANCHACA and WILLIAM CANNON - Nearside,30.202687,-97.806816,,http://www.capmetro.org/gismaps/stops/750.html,,,,1
751,751,6601 MANCHACA/MILES,Southeast corner of MANCHACA and MILES - Nearside,30.206901,-97.805837,,http://www.capmetro.org/gismaps/stops/751.html,,,,0
752,752,6305 MANCHACA/BERKELEY,Northeast corner of MANCHACA and BERKELEY - Mid-Block,30.209018,-97.804497,,http://www.capmetro.org/gismaps/stops/752.html,,,,0
753,753,6213 MANCHACA/BERKETT,Northeast corner of MANCHACA and BERKETT - Farside,30.210561,-97.803515,,http://www.capmetro.org/gismaps/stops/753.html,,,,0
754,754,6001 MANCHACA/INDEPENDENCE,Northeast corner of MANCHACA and INDEPENDENCE - Mid-Block,30.21281,-97.801883,,http://www.capmetro.org/gismaps/stops/754.html,,,,0
755,755,5701 MANCHACA/WHITESTONE,Southeast corner of MANCHACA and WHITESTONE - Nearside,30.214491,-97.798856,,http://www.capmetro.org/gismaps/stops/755.html,,,,0
758,758,5309 MANCHACA/FAIR OAKS,Southeast corner of MANCHACA and FAIR OAKS - Nearside,30.219059,-97.794998,,http://www.capmetro.org/gismaps/stops/758.html,,,,0
764,764,4301 MANCHACA/FORT VIEW,Southeast corner of MANCHACA and FORT VIEW - Nearside,30.23086,-97.787599,,http://www.capmetro.org/gismaps/stops/764.html,,,,0
765,765,3909 MANCHACA/PRATHER,Northeast corner of MANCHACA and PRATHER - Farside,30.234049,-97.785514,,http://www.capmetro.org/gismaps/stops/765.html,,,,0
767,767,3505 MANCHACA/LARCHMONT,Southeast corner of MANCHACA and LARCHMONT - Nearside,30.238295,-97.782915,,http://www.capmetro.org/gismaps/stops/767.html,,,,0
768,768,3201 MANCHACA/GLEN ALLEN,Southeast corner of MANCHACA and GLEN ALLEN - Nearside,30.240512,-97.782084,,http://www.capmetro.org/gismaps/stops/768.html,,,,0
769,769,2831 MANCHACA/LIGHTSEY,Northeast corner of MANCHACA and LIGHTSEY - Farside,30.242965,-97.781472,,http://www.capmetro.org/gismaps/stops/769.html,,,,0
771,771,2639 LAMAR/DICKSON,Northeast corner of LAMAR and DICKSON - Farside,30.245377,-97.779693,,http://www.capmetro.org/gismaps/stops/771.html,,,,0
772,772,2401 LAMAR/BLUEBONNET,Southwest corner of LAMAR and BLUEBONNET - Nearside,30.246752,-97.777395,,http://www.capmetro.org/gismaps/stops/772.html,,,,0
773,773,2201 LAMAR/KINNEY,Southwest corner of LAMAR and KINNEY - Nearside,30.247279,-97.774278,,http://www.capmetro.org/gismaps/stops/773.html,,,,0
776,776,1417 LAMAR/CINCO,Southeast corner of LAMAR and CINCO - Nearside,30.252289,-97.763972,,http://www.capmetro.org/gismaps/stops/776.html,,,,0
777,777,LAMAR SQUARE STATION (NB),Southeast corner of LAMAR and LAMAR SQUARE - Nearside,30.253982,-97.762626,,http://www.capmetro.org/gismaps/stops/777.html,,,,1
781,781,BARTON SPRINGS STATION (NB),Southeast corner of LAMAR and BUTLER - Nearside,30.261935,-97.75792,,http://www.capmetro.org/gismaps/stops/781.html,,,,0
784,784,BRAZOS/3RD,Southeast corner of BRAZOS and 3RD - Nearside,30.264681,-97.742484,,http://www.capmetro.org/gismaps/stops/784.html,,,,0
806,806,3105 LAMAR/31ST,Northeast corner of LAMAR and 31ST - Mid-Block,30.30053,-97.745954,,http://www.capmetro.org/gismaps/stops/806.html,,,,0
807,807,3317 LAMAR/34TH,Southeast corner of LAMAR and 34TH - Nearside,30.302553,-97.744683,,http://www.capmetro.org/gismaps/stops/807.html,,,,0
809,809,38TH/MEDICAL PKWY,Northeast corner of 38TH and MEDICAL - Nearside,30.305686,-97.743879,,http://www.capmetro.org/gismaps/stops/809.html,,,,0
811,811,MEDICAL PKWY/41ST,Southeast corner of MEDICAL and 41ST - Nearside,30.309731,-97.742576,,http://www.capmetro.org/gismaps/stops/811.html,,,,0
813,813,MEDICAL PKWY/44TH,Northeast corner of MEDICAL and 44TH - Farside,30.314054,-97.741916,,http://www.capmetro.org/gismaps/stops/813.html,,,,0
814,814,BURNET/45TH,Northeast corner of BURNET and 45TH - Mid-Block,30.316,-97.741026,,http://www.capmetro.org/gismaps/stops/814.html,,,,0
815,815,BURNET/49TH,Southeast corner of BURNET and 49TH - Nearside,30.320494,-97.739145,,http://www.capmetro.org/gismaps/stops/815.html,,,,0
816,816,5011 BURNET/HANCOCK,Southeast corner of BURNET and HANCOCK - Nearside,30.321766,-97.739242,,http://www.capmetro.org/gismaps/stops/816.html,,,,0
817,817,NORTH LOOP STATION (NB),Southeast corner of BURNET and NORTH - Mid-Block,30.324792,-97.739456,,http://www.capmetro.org/gismaps/stops/817.html,,,,1
819,819,BURNET/HOUSTON,Southeast corner of BURNET and HOUSTON - Nearside,30.328766,-97.739742,,http://www.capmetro.org/gismaps/stops/819.html,,,,0
820,820,BURNET/ADAMS,Northeast corner of BURNET and ADAMS - Farside,30.330446,-97.739876,,http://www.capmetro.org/gismaps/stops/820.html,,,,1
821,821,5621 BURNET/NORTHLAND,Southeast corner of BURNET and NORTHLAND - Nearside,30.332384,-97.739997,,http://www.capmetro.org/gismaps/stops/821.html,,,,0
822,822,KOENIG WEST STATION (NB),Southeast corner of BURNET and KOENIG - Nearside,30.33425,-97.739823,,http://www.capmetro.org/gismaps/stops/822.html,,,,0
824,824,6425 BURNET/WHITEHORSE,Northeast corner of BURNET and WHITEHORSE - Mid-Block,30.33997,-97.7389,,http://www.capmetro.org/gismaps/stops/824.html,,,,1
825,825,6601 BURNET/TWIN OAKS,Northeast corner of BURNET and TWIN OAKS - Farside,30.342154,-97.738558,,http://www.capmetro.org/gismaps/stops/825.html,,,,1
826,826,JUSTIN STATION (NB),Southeast corner of BURNET and JUSTIN - Nearside,30.34528,-97.73749,,http://www.capmetro.org/gismaps/stops/826.html,,,,1
827,827,BURNET/GREENLAWN PKWY,Northeast corner of BURNET and GREENLAWN - Mid-Block,30.34851,-97.73545,,http://www.capmetro.org/gismaps/stops/827.html,,,,1
828,828,7439 BURNET/RICHCREEK,Southeast corner of BURNET and RICHCREEK - Nearside,30.3504,-97.73424,,http://www.capmetro.org/gismaps/stops/828.html,,,,0
829,829,NORTHCROSS STATION (NB),Northeast corner of BURNET and ST JOSEPH - Mid-Block,30.354005,-97.731978,,http://www.capmetro.org/gismaps/stops/829.html,,,,0
831,831,ACC RIVERSIDE CAMPUS STOP,Northwest corner of ACC and GROVE - Mid-Block,30.236214,-97.704856,,http://www.capmetro.org/gismaps/stops/831.html,,,,0
832,832,HOGAN/COMMUNITY,Southwest corner of HOGAN and COMMUNITY - Nearside,30.236459,-97.701552,,http://www.capmetro.org/gismaps/stops/832.html,,,,1
833,833,HOGAN/MONTOPOLIS,Southwest corner of HOGAN and MONTOPOLIS - Nearside,30.234554,-97.697478,,http://www.capmetro.org/gismaps/stops/833.html,,,,0
834,834,1214 MONTOPOLIS/LARCH,Northwest corner of MONTOPOLIS and LARCH - Nearside,30.232434,-97.698769,,http://www.capmetro.org/gismaps/stops/834.html,,,,0
836,836,1501 VARGAS/RIVERSIDE,Northeast corner of VARGAS and RIVERSIDE - Farside,30.22448,-97.700685,,http://www.capmetro.org/gismaps/stops/836.html,,,,0
837,837,1413 VARGAS/CRUZ,Southeast corner of VARGAS and CRUZ - Nearside,30.227863,-97.698189,,http://www.capmetro.org/gismaps/stops/837.html,,,,0
838,838,1301 VARGAS/PORTER,Southeast corner of VARGAS and PORTER - Nearside,30.229473,-97.696974,,http://www.capmetro.org/gismaps/stops/838.html,,,,0
839,839,1101 VARGAS/MONTANA,Southeast corner of VARGAS and MONTANA - Nearside,30.231441,-97.695505,,http://www.capmetro.org/gismaps/stops/839.html,,,,0
840,840,901 VARGAS/FELIX,Southeast corner of VARGAS and FELIX - Nearside,30.233633,-97.693878,,http://www.capmetro.org/gismaps/stops/840.html,,,,0
841,841,603 VARGAS/PONCA,Northeast corner of VARGAS and PONCA - Mid-Block,30.236346,-97.6919,,http://www.capmetro.org/gismaps/stops/841.html,,,,0
843,843,5012 7TH/SHADY,Northwest corner of 7TH and SHADY - Farside,30.253837,-97.698172,,http://www.capmetro.org/gismaps/stops/843.html,,,,0
844,844,4600 7TH/SPRINGDALE,Northeast corner of 7TH and SPRINGDALE - Nearside,30.255955,-97.701385,,http://www.capmetro.org/gismaps/stops/844.html,,,,1
845,845,3300 7TH/ALLEN,Northeast corner of 7TH and ALLEN - Nearside,30.257822,-97.704256,,http://www.capmetro.org/gismaps/stops/845.html,,,,1
847,847,2700 7TH/CALLES,Northeast corner of 7TH and CALLES - Nearside,30.260665,-97.711521,,http://www.capmetro.org/gismaps/stops/847.html,,,,1
848,848,2500 7TH/PEDERNALES,Northeast corner of 7TH and PEDERNALES - Nearside,30.260963,-97.71356,,http://www.capmetro.org/gismaps/stops/848.html,,,,0
856,856,6TH/MEDINA,Northeast corner of 6TH and MEDINA - Nearside,30.26479,-97.731403,,http://www.capmetro.org/gismaps/stops/856.html,,,,0
857,857,6TH/BRUSHY,Northeast corner of 6TH and BRUSHY - Nearside,30.265485,-97.733445,,http://www.capmetro.org/gismaps/stops/857.html,,,,0
859,859,6TH/SABINE,Northeast corner of 6TH and SABINE - Nearside,30.266234,-97.735978,,http://www.capmetro.org/gismaps/stops/859.html,,,,0
861,861,6TH/TRINITY,Northeast corner of 6TH and TRINITY - Nearside,30.26715,-97.739204,,http://www.capmetro.org/gismaps/stops/861.html,,,,0
862,862,4TH/SAN JACINTO,Northwest corner of SAN JACINTO and 4TH - Nearside,30.26565,-97.741165,,http://www.capmetro.org/gismaps/stops/862.html,,,,0
863,863,11TH/SAN JACINTO SW CORNER,Southwest corner of 11TH and SAN JACINTO - Nearside,30.272,-97.738836,,http://www.capmetro.org/gismaps/stops/863.html,,,,0
864,864,TRINITY/12TH,Southeast corner of TRINITY and 12TH - Nearside,30.272709,-97.73715,,http://www.capmetro.org/gismaps/stops/864.html,,,,0
865,865,TRINITY/15TH,Southeast corner of TRINITY and 15TH - Nearside,30.275786,-97.736028,,http://www.capmetro.org/gismaps/stops/865.html,,,,0
866,866,TRINITY/18TH,Southeast corner of TRINITY and 18TH - Nearside,30.278435,-97.734985,,http://www.capmetro.org/gismaps/stops/866.html,,,,0
870,870,1509 MARTIN LUTHER KING/COMAL,Southeast corner of MARTIN LUTHER KING and COMAL - Farside,30.279074,-97.724701,,http://www.capmetro.org/gismaps/stops/870.html,,,,1
871,871,1703 MARTIN LUTHER KING/LEONA,Southeast corner of MARTIN LUTHER KING and LEONA - Farside,30.279411,-97.72286,,http://www.capmetro.org/gismaps/stops/871.html,,,,0
872,872,1813 MARTIN LUTHER KING/CHICON,Southwest corner of MARTIN LUTHER KING and CHICON - Nearside,30.279695,-97.721372,,http://www.capmetro.org/gismaps/stops/872.html,,,,0
873,873,2207 MARTIN LUTHER KING/FERDINAND,Southeast corner of MARTIN LUTHER KING and FERDINAND - Farside,30.28023,-97.718137,,http://www.capmetro.org/gismaps/stops/873.html,,,,0
874,874,2401 MARTIN LUTHER KING/MAPLE,Southeast corner of MARTIN LUTHER KING and MAPLE - Farside,30.280586,-97.715949,,http://www.capmetro.org/gismaps/stops/874.html,,,,1
875,875,2615 MARTIN LUTHER KING/WALNUT,Southwest corner of MARTIN LUTHER KING and WALNUT - Nearside,30.280972,-97.713458,,http://www.capmetro.org/gismaps/stops/875.html,,,,0
877,877,2915 MARTIN LUTHER KING/CLIFFORD,Southwest corner of MARTIN LUTHER KING and CLIFFORD - Nearside,30.281869,-97.707799,,http://www.capmetro.org/gismaps/stops/877.html,,,,0
878,878,2945 MARTIN LUTHER KING/HARVEY,Southwest corner of MARTIN LUTHER KING and HARVEY - Nearside,30.282207,-97.70565,,http://www.capmetro.org/gismaps/stops/878.html,,,,0
880,880,3431 MARTIN LUTHER KING/GREENWOOD,Southeast corner of MARTIN LUTHER KING and GREENWOOD - Farside,30.283318,-97.698197,,http://www.capmetro.org/gismaps/stops/880.html,,,,0
881,881,3601 MARTIN LUTHER KING/EM FRANKLIN,Southeast corner of MARTIN LUTHER KING and E M FRANKLIN - Farside,30.283699,-97.695712,,http://www.capmetro.org/gismaps/stops/881.html,,,,0
882,882,3815 MARTIN LUTHER KING/PEREZ,Southwest corner of MARTIN LUTHER KING and PEREZ - Nearside,30.284091,-97.693161,,http://www.capmetro.org/gismaps/stops/882.html,,,,0
883,883,4021 MARTIN LUTHER KING/ADRIANE,Southeast corner of MARTIN LUTHER KING and ADRIANE - Farside,30.284442,-97.690986,,http://www.capmetro.org/gismaps/stops/883.html,,,,0
885,885,4211 MARTIN LUTHER KING/ASTOR,Southeast corner of MARTIN LUTHER KING and ASTOR - Farside,30.28515,-97.68658,,http://www.capmetro.org/gismaps/stops/885.html,,,,0
886,886,MARTIN LUTHER KING/SPRINGDALE,Southwest corner of MARTIN LUTHER KING and SPRINGDALE - Nearside,30.28569,-97.68292,,http://www.capmetro.org/gismaps/stops/886.html,,,,0
898,898,4600 MARTIN LUTHER KING/SPRINGDALE,Northeast corner of MARTIN LUTHER KING and SPRINGDALE - Nearside,30.285993,-97.682245,,http://www.capmetro.org/gismaps/stops/898.html,,,,0
899,899,4214 MARTIN LUTHER KING/ASTOR,Northeast corner of MARTIN LUTHER KING and ASTOR - Nearside,30.285367,-97.686178,,http://www.capmetro.org/gismaps/stops/899.html,,,,0
901,901,4000 MARTIN LUTHER KING/ADRIANE,Northeast corner of MARTIN LUTHER KING and ADRIANE - Nearside,30.284556,-97.691402,,http://www.capmetro.org/gismaps/stops/901.html,,,,0
902,902,3900 MARTIN LUTHER KING/PEREZ,Northeast corner of MARTIN LUTHER KING and PEREZ - Nearside,30.284342,-97.692951,,http://www.capmetro.org/gismaps/stops/902.html,,,,0
905,905,3300 MARTIN LUTHER KING/TILLERY,Northeast corner of MARTIN LUTHER KING and TILLERY - Nearside,30.283022,-97.701544,,http://www.capmetro.org/gismaps/stops/905.html,,,,0
909,909,2700 MARTIN LUTHER KING/WALNUT,Northeast corner of MARTIN LUTHER KING and WALNUT - Nearside,30.28113,-97.713317,,http://www.capmetro.org/gismaps/stops/909.html,,,,1
910,910,2300 MARTIN LUTHER KING/CHESTNUT,Northeast corner of MARTIN LUTHER KING and CHESTNUT - Nearside,30.280549,-97.717136,,http://www.capmetro.org/gismaps/stops/910.html,,,,0
911,911,1900 MARTIN LUTHER KING/CHICON,Northeast corner of MARTIN LUTHER KING and CHICON - Nearside,30.279877,-97.721101,,http://www.capmetro.org/gismaps/stops/911.html,,,,0
912,912,1700 MARTIN LUTHER KING/LEONA,Northeast corner of MARTIN LUTHER KING and LEONA - Nearside,30.279502,-97.723095,,http://www.capmetro.org/gismaps/stops/912.html,,,,1
913,913,1498 MARTIN LUTHER KING/COMAL,Northwest corner of MARTIN LUTHER KING and COMAL - Farside,30.279075,-97.725602,,http://www.capmetro.org/gismaps/stops/913.html,,,,0
915,915,1806 SAN JACINTO/MARTIN LUTHER KING,Southwest corner of SAN JACINTO and MARTIN LUTHER KING - Farside,30.279508,-97.736019,,http://www.capmetro.org/gismaps/stops/915.html,,,,0
916,916,SAN JACINTO/17TH,Northwest corner of SAN JACINTO and 17TH - Nearside,30.278165,-97.736503,,http://www.capmetro.org/gismaps/stops/916.html,,,,0
918,918,SAN JACINTO/15TH,Northwest corner of SAN JACINTO and 15TH - Nearside,30.276411,-97.73718,,http://www.capmetro.org/gismaps/stops/918.html,,,,0
919,919,SAN JACINTO/14TH,Northwest corner of SAN JACINTO and 14TH - Nearside,30.275451,-97.737526,,http://www.capmetro.org/gismaps/stops/919.html,,,,1
920,920,SAN JACINTO/13TH,Northwest corner of SAN JACINTO and 13TH - Nearside,30.274498,-97.737862,,http://www.capmetro.org/gismaps/stops/920.html,,,,0
921,921,SAN JACINTO/12TH,Northwest corner of SAN JACINTO and 12TH - Nearside,30.273386,-97.73828,,http://www.capmetro.org/gismaps/stops/921.html,,,,0
922,922,SAN JACINTO/11TH,Northwest corner of SAN JACINTO and 11TH - Nearside,30.272213,-97.738718,,http://www.capmetro.org/gismaps/stops/922.html,,,,0
924,924,7TH/SAN JACINTO,Southwest corner of 7TH and SAN JACINTO - Nearside,30.268274,-97.740219,,http://www.capmetro.org/gismaps/stops/924.html,,,,0
925,925,7TH/TRINITY,Southwest corner of 7TH and TRINITY - Nearside,30.26798,-97.739148,,http://www.capmetro.org/gismaps/stops/925.html,,,,0
926,926,7TH/NECHES,Southwest corner of 7TH and NECHES - Nearside,30.267679,-97.738065,,http://www.capmetro.org/gismaps/stops/926.html,,,,0
927,927,519 7TH/RED RIVER,Southwest corner of 7TH and RED RIVER - Nearside,30.267377,-97.73701,,http://www.capmetro.org/gismaps/stops/927.html,,,,0
928,928,IH-35/EAST 7TH,Southwest corner of 7TH and IH-35 - Nearside,30.266895,-97.735299,,http://www.capmetro.org/gismaps/stops/928.html,,,,0
929,929,7TH/SAN MARCOS,Southwest corner of 7TH and SAN MARCOS - Nearside,30.265971,-97.732268,,http://www.capmetro.org/gismaps/stops/929.html,,,,0
930,930,7TH/WALLER,Southwest corner of 7TH and WALLER - Nearside,30.265271,-97.730247,,http://www.capmetro.org/gismaps/stops/930.html,,,,0
931,931,7TH/NAVASOTA,Southwest corner of 7TH and NAVASOTA - Nearside,30.264583,-97.728178,,http://www.capmetro.org/gismaps/stops/931.html,,,,0
933,933,7TH/CHALMERS,Southwest corner of 7TH and CHALMERS - Nearside,30.26317,-97.724268,,http://www.capmetro.org/gismaps/stops/933.html,,,,0
934,934,CHICON/EAST 7TH,Southwest corner of 7TH and CHICON - Nearside,30.262511,-97.722327,,http://www.capmetro.org/gismaps/stops/934.html,,,,1
935,935,7TH/ROBERT T MARTINEZ JR,Southwest corner of 7TH and ROBERT T MARTINEZ JR - Nearside,30.261532,-97.718195,,http://www.capmetro.org/gismaps/stops/935.html,,,,1
936,936,2425 7TH/PEDERNALES,Southwest corner of 7TH and PEDERNALES - Nearside,30.260851,-97.713904,,http://www.capmetro.org/gismaps/stops/936.html,,,,1
937,937,2621 7TH/CALLES,Southwest corner of 7TH and CALLES - Nearside,30.260533,-97.711831,,http://www.capmetro.org/gismaps/stops/937.html,,,,0
938,938,2789 7TH/PLEASANT VALLEY,Southwest corner of 7TH and PLEASANT VALLEY - Nearside,30.260066,-97.709674,,http://www.capmetro.org/gismaps/stops/938.html,,,,0
939,939,3223 7TH/ALLEN,Southwest corner of 7TH and ALLEN - Nearside,30.257758,-97.704514,,http://www.capmetro.org/gismaps/stops/939.html,,,,0
940,940,3535 7TH/SPRINGDALE,Southwest corner of 7TH and SPRINGDALE - Nearside,30.256025,-97.701819,,http://www.capmetro.org/gismaps/stops/940.html,,,,0
942,942,5021 7TH/SHADY,Southwest corner of 7TH and SHADY - Nearside,30.253397,-97.697886,,http://www.capmetro.org/gismaps/stops/942.html,,,,0
944,944,618 VARGAS/PONCA,Northwest corner of VARGAS and PONCA - Nearside,30.235736,-97.692557,,http://www.capmetro.org/gismaps/stops/944.html,,,,0
945,945,818 VARGAS/FELIX,Northwest corner of VARGAS and FELIX - Nearside,30.233822,-97.693933,,http://www.capmetro.org/gismaps/stops/945.html,,,,0
946,946,1100 VARGAS/MONTANA,Southwest corner of VARGAS and MONTANA - Farside,30.231418,-97.695724,,http://www.capmetro.org/gismaps/stops/946.html,,,,0
947,947,1220 VARGAS/PORTER,Northwest corner of VARGAS and PORTER - Nearside,30.229654,-97.697029,,http://www.capmetro.org/gismaps/stops/947.html,,,,0
948,948,1420 VARGAS/SANTOS,Northwest corner of VARGAS and SANTOS - Nearside,30.227645,-97.698538,,http://www.capmetro.org/gismaps/stops/948.html,,,,0
949,949,1900 VARGAS/RIVERSIDE,Northwest corner of VARGAS and RIVERSIDE - Nearside,30.22429,-97.701058,,http://www.capmetro.org/gismaps/stops/949.html,,,,1
950,950,6306 RIVERSIDE/MONTOPOLIS,Northeast corner of RIVERSIDE and MONTOPOLIS - Nearside,30.224996,-97.703124,,http://www.capmetro.org/gismaps/stops/950.html,,,,0
951,951,6000 RIVERSIDE/CLUBVIEW,Northwest corner of RIVERSIDE and CLUBVIEW - Mid-Block,30.226586,-97.706711,,http://www.capmetro.org/gismaps/stops/951.html,,,,0
953,953,1101 GROVE (ACC RIVERSIDE),Southeast corner of GROVE and ACC RIVERSIDE TURNOFF - Nearside,30.235008,-97.704179,,http://www.capmetro.org/gismaps/stops/953.html,,,,1
954,954,2007 ANDERSON/BURNET,Southeast corner of ANDERSON and BURNET - Mid-Block,30.354472,-97.727616,,http://www.capmetro.org/gismaps/stops/954.html,,,,1
